id,from_card_id,to_card_id,amount,status,created_at,transaction_type,is_flagged
1199,1178,512,6413631,pending,2025-03-11 11:45:30,deposit,False
1200,964,589,14724664,pending,2025-05-05 11:45:30,transfer,True
1201,329,947,7157282,success,2025-03-23 03:45:30,withdrawal,False
1202,1121,836,3612156,success,2025-05-01 18:45:30,transfer,False
1203,1008,236,12390211,failed,2025-04-22 02:45:30,transfer,False
1204,845,1148,2436006,success,2025-04-23 02:45:30,withdrawal,False
1205,198,894,8440431,pending,2025-03-06 07:45:30,transfer,False
1206,31,387,8311846,failed,2025-04-15 09:45:30,transfer,False
1207,505,920,2878888,pending,2025-05-05 04:45:30,withdrawal,False
1208,1044,900,4518124,failed,2025-04-03 13:45:30,transfer,False
1209,29,385,4408272,pending,2025-04-07 21:45:30,withdrawal,False
1210,365,1024,12186829,success,2025-02-21 00:45:30,withdrawal,False
1211,419,389,5744107,failed,2025-04-14 13:45:30,withdrawal,False
1212,655,214,7728672,failed,2025-04-09 06:45:30,withdrawal,False
1213,1027,1045,3366432,pending,2025-03-14 19:45:30,withdrawal,False
1214,622,322,1758609,pending,2025-05-04 06:45:30,transfer,False
1215,826,1074,8807616,failed,2025-04-27 20:45:30,deposit,False
1216,926,742,5024591,success,2025-02-20 00:45:30,transfer,False
1217,207,523,7960032,failed,2025-04-03 02:45:30,transfer,False
1218,819,1045,8199194,failed,2025-03-06 03:45:30,deposit,False
1219,1056,341,8067506,failed,2025-03-05 02:45:30,deposit,False
1220,525,449,10223541,failed,2025-03-04 17:45:30,withdrawal,False
1221,310,551,8014379,failed,2025-02-21 10:45:30,deposit,False
1222,566,1011,1745597,success,2025-04-16 07:45:30,transfer,False
1223,749,775,14549078,pending,2025-04-06 02:45:30,transfer,True
1224,1119,556,9240078,pending,2025-03-04 02:45:30,deposit,False
1225,381,476,623447,pending,2025-02-17 08:45:30,deposit,False
1226,821,104,655783,failed,2025-04-20 22:45:30,withdrawal,False
1227,1162,246,14426365,success,2025-02-04 11:45:30,withdrawal,True
1228,1187,703,9749723,pending,2025-04-13 08:45:30,deposit,False
1229,777,468,8351509,pending,2025-04-03 01:45:30,withdrawal,False
1230,83,63,7459541,failed,2025-05-05 01:45:30,transfer,False
1231,758,854,11721957,failed,2025-04-26 05:45:30,transfer,False
1232,54,47,2938760,success,2025-04-24 00:45:30,withdrawal,False
1233,760,806,12266228,pending,2025-03-17 08:45:30,transfer,False
1234,611,568,1040013,failed,2025-04-23 00:45:30,deposit,False
1235,246,959,11327263,success,2025-04-21 03:45:30,deposit,False
1236,852,479,13558597,pending,2025-03-30 16:45:30,deposit,False
1237,375,603,2066460,success,2025-04-27 22:45:30,deposit,False
1238,24,375,875579,pending,2025-04-16 13:45:30,withdrawal,False
1239,265,609,7312092,failed,2025-03-16 02:45:30,deposit,False
1240,1117,334,12550850,pending,2025-02-20 23:45:30,deposit,False
1241,1160,362,10164859,success,2025-02-10 00:45:30,withdrawal,False
1242,245,444,693270,success,2025-04-01 19:45:30,deposit,False
1243,1004,86,9278831,failed,2025-03-28 01:45:30,withdrawal,False
1244,920,702,6790505,pending,2025-04-28 22:45:30,withdrawal,False
1245,704,241,11811048,pending,2025-03-01 07:45:30,transfer,False
1246,876,148,6685407,failed,2025-04-03 11:45:30,deposit,False
1247,383,10,9814689,pending,2025-03-14 15:45:30,transfer,False
1248,476,786,37577,failed,2025-02-23 18:45:30,deposit,False
1249,944,874,1095079,failed,2025-04-20 05:45:30,withdrawal,False
1250,466,161,11081326,failed,2025-04-18 05:45:30,withdrawal,False
1251,655,1053,11076659,success,2025-02-08 01:45:30,withdrawal,False
1252,715,480,2753951,pending,2025-02-08 21:45:30,withdrawal,False
1253,379,990,13475446,pending,2025-02-12 13:45:30,deposit,False
1254,359,603,2056938,success,2025-04-14 15:45:30,withdrawal,False
1255,897,331,274549,pending,2025-03-16 03:45:30,transfer,False
1256,624,193,9063836,pending,2025-03-12 09:45:30,withdrawal,False
1257,1155,272,6228471,pending,2025-02-13 17:45:30,withdrawal,False
1258,1035,1096,3765137,pending,2025-04-14 01:45:30,transfer,False
1259,232,974,12475378,pending,2025-02-19 05:45:30,deposit,False
1260,1191,88,9633553,pending,2025-02-11 21:45:30,withdrawal,False
1261,416,695,7666331,failed,2025-05-06 09:45:30,withdrawal,False
1262,380,1029,6940585,success,2025-04-14 23:45:30,withdrawal,False
1263,429,802,9976521,pending,2025-05-05 04:45:30,transfer,False
1264,494,103,6328848,pending,2025-02-07 20:45:30,deposit,False
1265,270,1009,12400069,failed,2025-03-22 19:45:30,deposit,False
1266,8,877,5544103,failed,2025-03-29 08:45:30,deposit,False
1267,640,851,5536974,pending,2025-03-20 18:45:30,deposit,False
1268,126,770,4371815,failed,2025-04-21 00:45:30,transfer,False
1269,442,118,1090789,pending,2025-02-13 23:45:30,transfer,False
1270,1117,433,18027,success,2025-04-02 16:45:30,transfer,False
1271,632,1024,5143264,success,2025-02-16 06:45:30,transfer,False
1272,171,1007,11346418,failed,2025-02-11 06:45:30,deposit,False
1273,1024,924,12107599,pending,2025-02-19 02:45:30,withdrawal,False
1274,1028,207,6863948,pending,2025-02-08 05:45:30,transfer,False
1275,1005,151,6032514,success,2025-03-27 07:45:30,transfer,False
1276,1124,431,8086216,success,2025-02-27 05:45:30,deposit,False
1277,456,265,14815977,pending,2025-04-20 02:45:30,deposit,True
1278,688,113,9844011,pending,2025-02-27 14:45:30,deposit,False
1279,1011,1174,527630,success,2025-05-02 15:45:30,transfer,False
1280,708,870,9728706,failed,2025-04-19 18:45:30,withdrawal,False
1281,946,1022,8583057,failed,2025-03-26 10:45:30,withdrawal,False
1282,1026,1038,11044900,pending,2025-04-04 06:45:30,withdrawal,False
1283,1172,1113,9442163,failed,2025-04-23 07:45:30,withdrawal,False
1284,1010,186,13710973,failed,2025-04-07 18:45:30,withdrawal,False
1285,875,445,5299643,pending,2025-02-13 11:45:30,transfer,False
1286,135,713,353968,success,2025-04-27 18:45:30,transfer,False
1287,341,741,10380749,failed,2025-04-18 00:45:30,deposit,False
1288,604,442,3105512,pending,2025-03-03 06:45:30,withdrawal,False
1289,694,1131,10874136,success,2025-05-01 17:45:30,withdrawal,False
1290,1026,992,5063854,failed,2025-05-03 21:45:30,transfer,False
1291,842,227,7666858,failed,2025-03-01 16:45:30,deposit,False
1292,965,311,3918150,failed,2025-04-10 22:45:30,withdrawal,False
1293,512,175,11775010,pending,2025-05-03 15:45:30,transfer,False
1294,121,655,7163476,pending,2025-04-15 08:45:30,transfer,False
1295,739,1015,13096980,failed,2025-04-02 18:45:30,deposit,False
1296,5,371,11146217,success,2025-03-18 00:45:30,transfer,False
1297,1098,423,14231785,failed,2025-04-04 23:45:30,deposit,True
1298,618,810,3050789,success,2025-04-23 15:45:30,withdrawal,False
1299,548,796,5579433,failed,2025-03-25 11:45:30,withdrawal,False
1300,181,579,1311673,pending,2025-02-26 00:45:30,deposit,False
1301,1185,584,3611380,failed,2025-03-08 19:45:30,deposit,False
1302,438,368,10098213,failed,2025-04-27 22:45:30,withdrawal,False
1303,306,251,12374690,pending,2025-03-05 12:45:30,withdrawal,False
1304,793,102,10651318,pending,2025-04-22 02:45:30,withdrawal,False
1305,574,812,14597776,failed,2025-04-04 15:45:30,deposit,True
1306,112,453,4547656,success,2025-05-03 11:45:30,deposit,False
1307,132,719,3026294,pending,2025-04-25 16:45:30,withdrawal,False
1308,522,1005,11878573,success,2025-02-19 10:45:30,transfer,False
1309,343,51,13606443,pending,2025-04-16 16:45:30,deposit,False
1310,1142,873,8638459,failed,2025-03-15 22:45:30,withdrawal,False
1311,1047,324,10398086,success,2025-02-14 19:45:30,transfer,False
1312,372,1161,3214097,success,2025-02-07 11:45:30,deposit,False
1313,777,421,6760446,success,2025-04-03 18:45:30,deposit,False
1314,844,232,2354175,failed,2025-04-18 04:45:30,withdrawal,False
1315,441,653,9755562,success,2025-03-29 19:45:30,withdrawal,False
1316,104,474,5559261,success,2025-04-11 03:45:30,withdrawal,False
1317,72,235,9497171,success,2025-04-12 05:45:30,transfer,False
1318,1069,1085,7534722,failed,2025-03-30 16:45:30,deposit,False
1319,380,1199,167526,success,2025-03-05 10:45:30,withdrawal,False
1320,921,964,11695571,pending,2025-04-14 20:45:30,deposit,False
1321,466,389,4525755,success,2025-03-30 20:45:30,transfer,False
1322,686,546,8164392,pending,2025-03-07 15:45:30,transfer,False
1323,731,955,8337144,success,2025-03-26 00:45:30,withdrawal,False
1324,532,943,13643951,pending,2025-05-05 19:45:30,deposit,False
1325,479,805,2718733,pending,2025-03-02 06:45:30,withdrawal,False
1326,515,1005,1534888,success,2025-04-21 07:45:30,withdrawal,False
1327,975,18,7625479,failed,2025-03-07 11:45:30,deposit,False
1328,928,875,743572,pending,2025-03-25 20:45:30,withdrawal,False
1329,834,719,3521455,success,2025-02-06 19:45:30,transfer,False
1330,1147,590,3195381,pending,2025-04-15 08:45:30,deposit,False
1331,178,74,4894549,failed,2025-04-02 11:45:30,deposit,False
1332,1123,193,6720775,pending,2025-03-01 08:45:30,deposit,False
1333,1058,139,1909846,pending,2025-03-26 17:45:30,transfer,False
1334,237,986,8148074,failed,2025-02-15 05:45:30,deposit,False
1335,1119,962,12277074,success,2025-03-27 13:45:30,transfer,False
1336,293,998,10220803,pending,2025-04-21 01:45:30,transfer,False
1337,704,402,14725354,success,2025-04-14 17:45:30,withdrawal,True
1338,1161,791,2544277,pending,2025-04-29 23:45:30,transfer,False
1339,966,373,9843834,success,2025-04-12 11:45:30,transfer,False
1340,633,812,11754580,success,2025-02-15 11:45:30,transfer,False
1341,307,1,1168777,failed,2025-03-28 11:45:30,withdrawal,False
1342,1138,747,4504451,pending,2025-02-21 09:45:30,deposit,False
1343,1102,716,4197148,pending,2025-04-25 15:45:30,deposit,False
1344,633,868,2278667,pending,2025-03-15 06:45:30,withdrawal,False
1345,724,701,11031246,failed,2025-04-09 02:45:30,withdrawal,False
1346,935,456,5197314,failed,2025-02-07 02:45:30,deposit,False
1347,309,59,6828327,failed,2025-02-22 08:45:30,withdrawal,False
1348,67,262,9142881,success,2025-03-11 17:45:30,withdrawal,False
1349,670,399,14677043,failed,2025-03-06 04:45:30,transfer,True
1350,1142,1129,14695100,pending,2025-03-02 14:45:30,deposit,True
1351,211,1019,14966375,failed,2025-04-20 23:45:30,deposit,True
1352,407,291,9701073,failed,2025-04-19 21:45:30,withdrawal,False
1353,896,1186,6880030,success,2025-03-28 11:45:30,withdrawal,False
1354,331,387,7050745,success,2025-02-19 06:45:30,deposit,False
1355,1180,204,12807377,pending,2025-04-07 06:45:30,withdrawal,False
1356,868,331,7999954,success,2025-03-16 07:45:30,withdrawal,False
1357,444,780,6567882,failed,2025-03-17 20:45:30,withdrawal,False
1358,530,248,5229593,success,2025-02-12 12:45:30,transfer,False
1359,879,966,5391764,failed,2025-02-13 22:45:30,withdrawal,False
1360,273,1121,7824628,success,2025-04-03 04:45:30,withdrawal,False
1361,307,104,13303079,success,2025-03-06 13:45:30,deposit,False
1362,607,678,13660818,pending,2025-03-17 10:45:30,deposit,False
1363,1059,532,4349821,success,2025-02-24 19:45:30,withdrawal,False
1364,354,790,7438279,pending,2025-04-11 14:45:30,deposit,False
1365,58,610,12614704,success,2025-02-28 10:45:30,transfer,False
1366,84,596,4376393,success,2025-02-26 21:45:30,withdrawal,False
1367,3,894,6344465,pending,2025-03-24 13:45:30,withdrawal,False
1368,1006,919,4701331,success,2025-02-13 11:45:30,transfer,False
1369,1190,773,4422681,pending,2025-04-04 19:45:30,withdrawal,False
1370,1109,150,5609847,success,2025-04-20 12:45:30,deposit,False
1371,637,325,13428739,success,2025-04-27 12:45:30,transfer,False
1372,1089,757,11575733,failed,2025-03-16 20:45:30,withdrawal,False
1373,926,992,14557720,success,2025-02-26 04:45:30,transfer,True
1374,715,481,4356485,success,2025-02-26 09:45:30,deposit,False
1375,284,448,3011213,failed,2025-02-10 08:45:30,transfer,False
1376,1068,452,5163142,pending,2025-03-18 06:45:30,transfer,False
1377,344,618,2154624,pending,2025-02-18 01:45:30,transfer,False
1378,243,937,6018270,failed,2025-02-24 06:45:30,deposit,False
1379,277,144,3530468,pending,2025-03-23 05:45:30,transfer,False
1380,668,717,1134429,success,2025-02-21 22:45:30,transfer,False
1381,799,1033,6558064,pending,2025-03-12 04:45:30,withdrawal,False
1382,327,466,11489562,success,2025-02-26 18:45:30,deposit,False
1383,1011,839,12660663,failed,2025-02-17 08:45:30,withdrawal,False
1384,685,801,7409952,pending,2025-03-14 01:45:30,withdrawal,False
1385,1129,771,14984513,success,2025-04-16 05:45:30,transfer,True
1386,294,549,1203079,success,2025-02-27 19:45:30,transfer,False
1387,469,310,9292529,failed,2025-03-12 23:45:30,deposit,False
1388,747,1151,3370159,pending,2025-03-27 07:45:30,transfer,False
1389,976,747,14610320,success,2025-02-19 10:45:30,transfer,True
1390,794,1004,9682131,pending,2025-03-15 16:45:30,deposit,False
1391,532,201,4342439,failed,2025-03-28 16:45:30,deposit,False
1392,426,261,3319562,success,2025-02-23 20:45:30,withdrawal,False
1393,762,909,4531532,success,2025-03-09 01:45:30,deposit,False
1394,232,508,1012707,pending,2025-05-01 13:45:30,deposit,False
1395,1053,926,14245079,success,2025-04-01 11:45:30,transfer,True
1396,430,153,14929419,success,2025-03-07 04:45:30,deposit,True
1397,308,792,9576663,success,2025-04-08 04:45:30,withdrawal,False
1398,493,581,2271967,pending,2025-04-29 06:45:30,transfer,False
1399,620,871,12919633,failed,2025-02-17 12:45:30,withdrawal,False
1400,104,325,2884999,success,2025-03-25 03:45:30,withdrawal,False
1401,57,1176,11838781,success,2025-03-19 03:45:30,transfer,False
1402,108,996,2057670,success,2025-03-23 23:45:30,deposit,False
1403,605,701,7072406,failed,2025-04-29 06:45:30,deposit,False
1404,977,470,5630587,pending,2025-04-01 03:45:30,deposit,False
1405,228,660,622274,pending,2025-02-22 05:45:30,deposit,False
1406,719,693,14550451,failed,2025-04-16 22:45:30,withdrawal,True
1407,850,453,4529584,success,2025-04-17 16:45:30,deposit,False
1408,36,3,13395471,success,2025-05-04 12:45:30,deposit,False
1409,217,337,1863774,pending,2025-04-25 21:45:30,transfer,False
1410,1080,637,3705952,pending,2025-03-23 20:45:30,deposit,False
1411,767,1152,13353494,success,2025-04-12 08:45:30,transfer,False
1412,419,199,5548860,failed,2025-02-26 04:45:30,transfer,False
1413,1020,965,14592575,success,2025-04-24 20:45:30,deposit,True
1414,357,198,9854652,success,2025-04-20 23:45:30,withdrawal,False
1415,1079,497,1960077,failed,2025-04-13 12:45:30,transfer,False
1416,488,99,6695787,failed,2025-02-17 01:45:30,deposit,False
1417,902,935,7317056,failed,2025-04-03 01:45:30,withdrawal,False
1418,774,1191,13267123,pending,2025-03-20 00:45:30,transfer,False
1419,1,935,7587665,pending,2025-03-04 05:45:30,transfer,False
1420,712,1134,11228692,failed,2025-02-11 21:45:30,deposit,False
1421,201,68,3238560,pending,2025-04-10 14:45:30,transfer,False
1422,66,666,8002384,failed,2025-05-04 23:45:30,transfer,False
1423,668,327,7076342,pending,2025-05-05 12:45:30,transfer,False
1424,1076,584,11790160,success,2025-03-24 06:45:30,transfer,False
1425,50,802,4347156,failed,2025-02-22 13:45:30,transfer,False
1426,400,1162,3989745,failed,2025-03-06 05:45:30,deposit,False
1427,168,192,13754313,pending,2025-03-20 23:45:30,deposit,False
1428,218,1096,1678692,failed,2025-05-05 13:45:30,transfer,False
1429,794,872,10286321,failed,2025-02-27 23:45:30,deposit,False
1430,145,396,269715,failed,2025-04-14 10:45:30,transfer,False
1431,463,400,11686618,pending,2025-04-14 00:45:30,withdrawal,False
1432,108,1049,11265442,pending,2025-03-26 09:45:30,deposit,False
1433,663,894,12645467,failed,2025-04-24 06:45:30,transfer,False
1434,521,182,701031,success,2025-04-24 22:45:30,withdrawal,False
1435,1130,199,1663185,failed,2025-04-07 16:45:30,withdrawal,False
1436,1027,970,4932014,success,2025-04-01 03:45:30,withdrawal,False
1437,554,1186,664554,failed,2025-04-20 12:45:30,transfer,False
1438,317,417,7603753,success,2025-02-17 09:45:30,transfer,False
1439,420,714,1798790,failed,2025-03-31 04:45:30,deposit,False
1440,230,666,10264058,success,2025-02-27 09:45:30,deposit,False
1441,912,117,7933345,success,2025-02-23 23:45:30,deposit,False
1442,868,114,11159940,success,2025-02-26 07:45:30,transfer,False
1443,96,785,7962801,failed,2025-02-13 23:45:30,transfer,False
1444,1088,1192,5233336,pending,2025-05-05 15:45:30,transfer,False
1445,1173,408,12861181,failed,2025-04-28 21:45:30,deposit,False
1446,358,292,9502759,success,2025-03-06 04:45:30,withdrawal,False
1447,740,402,1773054,pending,2025-02-24 08:45:30,transfer,False
1448,1184,423,511504,pending,2025-02-17 19:45:30,withdrawal,False
1449,381,747,10452121,pending,2025-03-21 20:45:30,transfer,False
1450,901,556,12460203,success,2025-03-26 04:45:30,transfer,False
1451,533,224,9327843,failed,2025-03-30 17:45:30,transfer,False
1452,650,817,1573106,success,2025-03-06 04:45:30,transfer,False
1453,400,265,12079593,pending,2025-02-10 10:45:30,withdrawal,False
1454,212,540,8621827,failed,2025-05-05 11:45:30,deposit,False
1455,617,997,14885297,failed,2025-04-05 01:45:30,deposit,True
1456,180,471,9011516,pending,2025-02-08 14:45:30,withdrawal,False
1457,351,78,7599330,success,2025-04-10 15:45:30,deposit,False
1458,65,1187,11714085,pending,2025-05-04 06:45:30,deposit,False
1459,576,73,11954620,pending,2025-04-24 15:45:30,transfer,False
1460,243,533,11207097,success,2025-02-21 15:45:30,transfer,False
1461,672,28,11827527,pending,2025-04-04 07:45:30,withdrawal,False
1462,1020,979,12002843,pending,2025-03-31 08:45:30,transfer,False
1463,496,148,11642328,success,2025-03-05 08:45:30,deposit,False
1464,6,340,11313281,failed,2025-02-21 09:45:30,transfer,False
1465,1054,982,11351474,success,2025-04-07 19:45:30,deposit,False
1466,362,403,4325298,pending,2025-05-03 10:45:30,transfer,False
1467,566,884,5780668,success,2025-03-15 00:45:30,deposit,False
1468,221,906,5853081,pending,2025-04-21 22:45:30,deposit,False
